id,choice,sturgeon_1,sturgeon_2,sturgeon_3,waterfowl_1,waterfowl_2,waterfowl_3,muskrat_1,muskrat_2,muskrat_3,habitat_1,habitat_2,habitat_3,cost_1,cost_2,cost_3,vote_rw,province,gender,age_group,income_group,education_group,rw_vote,age_gender
42707,2,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,0,Ontario,Man,65 and over,"$90,000-$149,999",Some University/College,0.403,65 and over_Man
42707,3,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,0,Ontario,Man,65 and over,"$90,000-$149,999",Some University/College,0.403,65 and over_Man
42707,2,35,10,60,25,50,25,5,20,40,45,85,45,0,25,345,0,Ontario,Man,65 and over,"$90,000-$149,999",Some University/College,0.403,65 and over_Man
42817,2,35,35,100,25,85,15,5,70,20,45,85,45,0,85,85,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
42817,3,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
42817,3,35,60,60,25,25,85,5,40,40,45,85,30,0,50,345,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
42817,3,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
42817,2,35,100,35,25,75,75,5,70,5,45,85,30,0,345,25,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
42817,2,35,100,60,25,85,15,5,70,5,45,60,45,0,345,25,0,Quebec,Woman,18 to 34 years,"$0-$29,999",Bachelors degree,0.214,18 to 34 years_Woman
43518,1,35,35,100,25,85,15,5,70,20,45,85,45,0,85,85,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43518,1,35,10,100,25,15,85,5,20,20,45,45,85,0,25,345,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43518,1,35,60,60,25,25,85,5,40,40,45,85,30,0,50,345,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43518,1,35,35,60,25,75,15,5,5,70,45,85,30,0,85,345,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43518,1,35,35,100,25,75,75,5,5,70,45,30,85,0,25,345,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43518,1,35,60,100,25,15,85,5,5,70,45,45,60,0,25,345,0,Manitoba,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.468,55 to 64 years_Man
43563,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43563,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43563,2,35,35,100,25,85,25,5,70,20,45,85,45,0,25,345,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43563,1,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43563,1,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43563,3,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,1,Quebec,Woman,65 and over,"$0-$29,999",Bachelors degree,0.214,65 and over_Woman
43572,2,35,60,60,25,75,50,5,5,70,45,85,30,0,50,215,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
43572,1,35,100,60,25,75,25,5,70,20,45,30,85,0,85,215,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
43572,2,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
43572,1,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
43572,1,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
43572,2,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Quebec,Woman,45 to 54 years,"$30,000-$49,999",High school or less,0.214,45 to 54 years_Woman
44009,3,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44009,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44009,3,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44009,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44009,2,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44009,3,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Ontario,Man,65 and over,"$50,000-$69,999",Some University/College,0.403,65 and over_Man
44253,2,35,35,35,25,85,15,5,40,20,45,30,85,0,130,85,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44253,3,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44253,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44253,2,35,60,10,25,85,25,5,5,70,45,60,45,0,85,215,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44253,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44253,2,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,0,Ontario,Man,55 to 64 years,"$90,000-$149,999",Bachelors degree,0.403,55 to 64 years_Man
44372,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44372,3,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44372,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44372,2,35,60,10,25,85,25,5,5,70,45,60,45,0,85,215,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44372,3,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44372,2,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,0,Manitoba,Man,65 and over,"$70,000-$89,999",Advanced degree,0.468,65 and over_Man
44809,3,35,35,60,25,75,15,5,40,5,45,30,60,0,345,85,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
44809,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
44809,3,35,60,10,25,15,75,5,5,70,45,60,45,0,215,25,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
44809,3,35,35,100,25,15,85,5,20,70,45,85,45,0,130,130,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
44809,3,35,35,100,25,75,25,5,5,70,45,60,45,0,215,50,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
44809,3,35,60,35,25,15,85,5,20,70,45,30,85,0,215,50,1,Ontario,Woman,45 to 54 years,"$30,000-$49,999",Bachelors degree,0.403,45 to 54 years_Woman
45319,1,35,100,10,25,15,75,5,70,20,45,30,85,0,215,50,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
45319,1,35,100,10,25,50,25,5,5,70,45,30,85,0,130,50,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
45319,1,35,10,100,25,25,75,5,70,5,45,60,30,0,130,50,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
45319,1,35,60,60,25,25,75,5,70,5,45,85,30,0,215,50,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
45319,1,35,10,100,25,25,85,5,20,40,45,45,60,0,130,345,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
45319,1,35,60,60,25,85,15,5,40,40,45,60,45,0,345,25,1,Quebec,Woman,18 to 34 years,"$50,000-$69,999",Some University/College,0.214,18 to 34 years_Woman
46031,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46031,1,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46031,1,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46031,1,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46031,1,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46031,1,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,0,Quebec,Man,45 to 54 years,"$90,000-$149,999",Some University/College,0.214,45 to 54 years_Man
46273,1,35,60,60,25,75,50,5,5,70,45,85,30,0,50,215,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46273,1,35,100,60,25,75,25,5,70,20,45,30,85,0,85,215,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46273,1,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46273,1,35,35,100,25,50,50,5,70,20,45,85,30,0,345,25,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46273,1,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46273,1,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Quebec,Man,18 to 34 years,"$30,000-$49,999",High school or less,0.214,18 to 34 years_Man
46586,3,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46586,2,35,100,35,25,85,15,5,40,20,45,85,30,0,215,25,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46586,2,35,10,100,25,75,15,5,40,20,45,30,85,0,130,50,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46586,1,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46586,2,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46586,1,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Quebec,Woman,55 to 64 years,"$50,000-$69,999",Advanced degree,0.214,55 to 64 years_Woman
46828,1,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
46828,1,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
46828,1,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
46828,1,35,35,100,25,50,50,5,70,20,45,85,30,0,345,25,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
46828,1,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
46828,1,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Quebec,Woman,45 to 54 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,45 to 54 years_Woman
47136,2,35,35,35,25,15,85,5,20,40,45,85,30,0,85,130,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47136,2,35,100,35,25,85,50,5,70,5,45,30,85,0,25,50,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47136,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47136,1,35,10,60,25,25,85,5,70,5,45,45,60,0,215,85,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47136,2,35,100,35,25,25,85,5,70,5,45,85,30,0,25,85,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47136,1,35,10,100,25,50,85,5,40,20,45,45,85,0,130,215,0,Quebec,Woman,45 to 54 years,"$150,000 and over",Advanced degree,0.214,45 to 54 years_Woman
47220,2,35,60,60,25,75,50,5,5,70,45,85,30,0,50,215,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47220,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47220,2,35,10,60,25,85,25,5,70,20,45,85,45,0,85,130,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47220,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47220,3,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47220,1,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,Alberta,Man,18 to 34 years,"$70,000-$89,999",Bachelors degree,0.627,18 to 34 years_Man
47290,1,35,60,10,25,25,85,5,5,70,45,85,30,0,85,50,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47290,1,35,10,100,25,75,15,5,70,5,45,85,30,0,130,85,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47290,1,35,10,100,25,25,85,5,70,20,45,30,60,0,50,345,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47290,2,35,60,35,25,85,50,5,5,40,45,85,45,0,50,215,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47290,2,35,35,35,25,25,50,5,70,20,45,60,60,0,85,345,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47290,1,35,100,35,25,75,50,5,5,40,45,30,60,0,50,345,0,Quebec,Woman,65 and over,Missing,Some University/College,0.214,65 and over_Woman
47377,1,35,100,10,25,15,85,5,70,5,45,85,30,0,215,130,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
47377,1,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
47377,1,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
47377,1,35,35,10,25,75,15,5,40,5,45,30,60,0,345,50,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
47377,1,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
47377,1,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Saskatchewan,Man,45 to 54 years,"$50,000-$69,999",Vocational/Trade/Technical School,0.657,45 to 54 years_Man
48019,2,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48019,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48019,3,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48019,2,35,35,100,25,50,50,5,70,20,45,85,30,0,345,25,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48019,3,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48019,2,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,0,British Columbia,Man,65 and over,"$90,000-$149,999",Some University/College,0.38,65 and over_Man
48107,3,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48107,3,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48107,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48107,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48107,2,35,100,10,25,50,50,5,5,40,45,85,30,0,85,215,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48107,2,35,100,35,25,75,50,5,5,40,45,45,45,0,25,215,0,Nova Scotia,Woman,65 and over,"$70,000-$89,999",Bachelors degree,0.335,65 and over_Woman
48244,1,35,10,100,25,85,15,5,5,70,45,30,85,0,130,215,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48244,2,35,35,100,25,15,85,5,20,40,45,30,85,0,25,215,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48244,2,35,100,10,25,15,75,5,20,40,45,85,30,0,50,130,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48244,2,35,10,35,25,15,75,5,5,40,45,60,30,0,50,345,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48244,1,35,10,100,25,50,50,5,40,5,45,30,85,0,215,85,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48244,1,35,35,100,25,50,75,5,40,5,45,45,45,0,215,25,0,Quebec,Woman,18 to 34 years,"$90,000-$149,999",Vocational/Trade/Technical School,0.214,18 to 34 years_Woman
48469,2,35,60,60,25,75,50,5,5,70,45,85,30,0,50,215,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
48469,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
48469,3,35,60,10,25,25,85,5,20,70,45,45,85,0,130,85,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
48469,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
48469,1,35,10,100,25,75,15,5,5,70,45,60,60,0,130,130,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
48469,1,35,10,35,25,15,25,5,20,20,45,45,60,0,215,345,0,Ontario,Woman,55 to 64 years,Missing,Advanced degree,0.403,55 to 64 years_Woman
49998,3,35,35,35,25,85,15,5,40,20,45,30,85,0,130,85,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
49998,2,35,35,100,25,50,85,5,5,70,45,85,30,0,50,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
49998,3,35,100,35,25,25,85,5,20,70,45,45,85,0,345,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
49998,2,35,60,10,25,85,25,5,5,70,45,60,45,0,85,215,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
49998,3,35,35,100,25,85,25,5,5,70,45,30,85,0,85,25,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
49998,1,35,100,10,25,85,50,5,20,40,45,85,45,0,215,130,1,Ontario,Man,55 to 64 years,"$90,000-$149,999",Some University/College,0.403,55 to 64 years_Man
50182,2,35,60,35,25,15,75,5,5,40,45,60,30,0,85,345,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50182,2,35,10,100,25,85,15,5,70,5,45,85,45,0,85,85,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50182,3,35,10,60,25,75,15,5,70,5,45,45,60,0,25,215,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50182,2,35,100,35,25,85,15,5,70,20,45,45,85,0,130,130,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50182,3,35,100,35,25,25,75,5,70,5,45,45,60,0,50,215,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50182,3,35,35,60,25,85,15,5,70,20,45,85,30,0,50,215,0,Quebec,Woman,55 to 64 years,"$90,000-$149,999",High school or less,0.214,55 to 64 years_Woman
50605,3,35,60,60,25,50,75,5,70,5,45,30,85,0,215,50,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50605,3,35,60,100,25,25,75,5,20,70,45,85,30,0,215,85,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50605,2,35,10,60,25,85,25,5,70,20,45,85,45,0,85,130,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50605,2,35,100,35,25,50,50,5,20,70,45,30,85,0,25,345,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50605,2,35,100,10,25,15,75,5,70,5,45,60,60,0,130,130,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50605,3,35,35,10,25,25,15,5,20,20,45,60,45,0,345,215,1,Ontario,Man,65 and over,"$150,000 and over",Bachelors degree,0.403,65 and over_Man
50680,1,35,100,10,25,85,25,5,20,70,45,60,45,0,345,50,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50680,1,35,10,100,25,75,50,5,5,70,45,85,30,0,130,130,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50680,1,35,100,10,25,15,50,5,40,20,45,60,30,0,345,25,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50680,1,35,10,100,25,25,85,5,40,40,45,60,45,0,215,85,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50680,1,35,10,100,25,85,15,5,20,20,45,85,30,0,215,50,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50680,1,35,35,100,25,75,50,5,70,5,45,30,85,0,85,215,0,Quebec,Man,35 to 44 years,"$0-$29,999",High school or less,0.214,35 to 44 years_Man
50958,3,35,60,100,25,75,25,5,5,70,45,30,85,0,50,345,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
50958,3,35,10,100,25,50,50,5,70,5,45,45,85,0,25,345,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
50958,3,35,100,10,25,25,75,5,5,70,45,45,60,0,25,25,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
50958,3,35,35,60,25,85,25,5,40,40,45,60,60,0,25,345,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
50958,3,35,100,10,25,15,85,5,70,5,45,30,60,0,25,85,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
50958,3,35,60,10,25,25,50,5,40,20,45,45,85,0,345,25,0,British Columbia,Woman,55 to 64 years,"$30,000-$49,999",High school or less,0.38,55 to 64 years_Woman
51040,1,35,100,35,25,15,85,5,70,5,45,85,45,0,85,130,0,Quebec,Woman,55 to 64 years,"$30,000-$49,999",Some University/College,0.214,55 to 64 years_Woman
51040,2,35,60,60,25,85,15,5,40,40,45,30,85,0,345,50,0,Quebec,Woman,55 to 64 years,"$30,000-$49,999",Some University/College,0.214,55 to 64 years_Woman
51040,2,35,35,100,25,50,75,5,70,20,45,85,30,0,215,25,0,Quebec,Woman,55 to 64 years,"$30,000-$49,999",Some University/College,0.214,55 to 64 years_Woman
